Tanggal;Waktu;Tegangan;Arus;SOC;Temperature;
2020-3-12;15:51:46;52,71;9,71;39,0;37,0;3,542;3,466;0,076;0,048;
2020-3-12;15:51:47;52,71;9,77;39,0;37,0;3,542;3,466;0,076;0,048;
2020-3-12;15:51:47;52,71;9,77;39,0;37,0;3,544;3,467;0,077;0,048;
2020-3-12;15:51:48;52,70;9,77;39,0;37,0;3,543;3,466;0,077;0,048;
2020-3-12;15:51:48;52,70;9,77;39,0;37,0;3,543;3,466;0,077;0,048;
2020-3-12;15:51:49;52,71;9,71;39,0;37,0;3,545;3,467;0,077;0,047;
2020-3-12;15:51:49;52,70;9,77;39,0;37,0;3,544;3,466;0,078;0,048;
2020-3-12;15:51:50;52,70;9,71;39,0;37,0;3,544;3,466;0,078;0,048;
2020-3-12;15:51:50;52,70;9,77;39,0;37,0;3,542;3,466;0,076;0,048;
2020-3-12;15:51:51;52,70;9,71;39,0;37,0;3,542;3,466;0,076;0,048;
2020-3-12;15:51:51;52,70;9,77;39,0;37,0;3,542;3,466;0,076;0,047;
2020-3-12;15:51:52;52,69;9,77;39,0;37,0;3,542;3,465;0,077;0,048;
2020-3-12;15:51:52;52,69;9,71;39,0;37,0;3,542;3,465;0,077;0,048;
2020-3-12;15:51:53;52,69;9,71;39,0;37,0;3,541;3,466;0,075;0,047;
2020-3-12;15:51:53;52,69;9,71;39,0;37,0;3,541;3,467;0,074;0,046;
2020-3-12;15:51:54;52,69;9,71;39,0;37,0;3,541;3,467;0,074;0,046;
2020-3-12;15:51:54;52,69;9,77;39,0;37,0;3,542;3,466;0,076;0,047;
2020-3-12;15:51:55;52,69;9,71;39,0;37,0;3,543;3,466;0,078;0,048;
2020-3-12;15:51:55;52,69;9,77;39,0;37,0;3,543;3,466;0,078;0,048;
2020-3-12;15:51:56;52,70;9,71;39,0;37,0;3,542;3,465;0,077;0,048;
2020-3-12;15:51:56;52,70;9,71;39,0;37,0;3,541;3,466;0,075;0,047;
2020-3-12;15:51:57;52,70;9,71;39,0;37,0;3,541;3,466;0,075;0,047;
2020-3-12;15:51:57;52,69;9,77;39,0;37,0;3,542;3,465;0,077;0,048;
2020-3-12;15:51:58;52,69;9,77;39,0;37,0;3,541;3,466;0,074;0,047;
2020-3-12;15:51:58;52,69;9,77;39,0;37,0;3,541;3,466;0,075;0,047;
2020-3-12;15:51:59;52,70;9,77;39,0;37,0;3,543;3,466;0,077;0,048;
2020-3-12;15:51:59;52,69;9,77;39,0;37,0;3,542;3,466;0,076;0,047;
2020-3-12;15:52:0;52,69;9,77;39,0;37,0;3,542;3,466;0,076;0,047;
2020-3-12;15:52:0;52,70;9,77;39,0;37,0;3,544;3,467;0,077;0,047;
2020-3-12;15:52:1;52,70;9,71;39,0;37,0;3,544;3,467;0,077;0,047;
2020-3-12;15:52:1;52,68;9,77;39,0;37,0;3,541;3,466;0,076;0,047;
2020-3-12;15:52:2;52,69;9,77;39,0;37,0;3,542;3,467;0,075;0,046;
2020-3-12;15:52:2;52,69;9,71;39,0;37,0;3,542;3,467;0,075;0,046;
2020-3-12;15:52:3;52,69;9,77;39,0;37,0;3,542;3,466;0,076;0,047;
2020-3-12;15:52:3;52,69;9,71;39,0;37,0;3,541;3,467;0,074;0,047;
2020-3-12;15:52:4;52,69;9,71;39,0;37,0;3,541;3,467;0,074;0,047;
2020-3-12;15:52:4;52,69;9,77;39,0;37,0;3,540;3,464;0,076;0,049;
2020-3-12;15:52:5;52,69;9,77;39,0;37,0;3,542;3,466;0,076;0,047;
2020-3-12;15:52:5;52,69;9,71;39,0;37,0;3,542;3,466;0,076;0,047;
2020-3-12;15:52:6;52,69;9,71;39,0;37,0;3,542;3,466;0,076;0,047;
2020-3-12;15:52:6;52,69;9,77;39,0;37,0;3,542;3,466;0,076;0,047;
2020-3-12;15:52:7;52,69;9,77;39,0;37,0;3,541;3,466;0,076;0,047;
2020-3-12;15:52:7;52,70;9,77;39,0;37,0;3,543;3,465;0,077;0,048;
2020-3-12;15:52:8;52,69;9,77;39,0;37,0;3,542;3,465;0,077;0,048;
2020-3-12;15:52:8;52,69;9,71;39,0;37,0;3,542;3,465;0,077;0,048;
2020-3-12;15:52:9;52,68;9,77;39,0;37,0;3,542;3,465;0,077;0,048;
2020-3-12;15:52:9;52,69;9,77;39,0;37,0;3,542;3,465;0,076;0,048;
2020-3-12;15:52:10;52,69;9,77;39,0;37,0;3,542;3,465;0,076;0,048;
2020-3-12;15:52:10;52,69;9,77;39,0;37,0;3,541;3,466;0,076;0,047;
2020-3-12;15:52:11;52,69;9,77;39,0;37,0;3,541;3,466;0,076;0,047;
2020-3-12;15:52:11;52,68;9,71;39,0;37,0;3,541;3,464;0,077;0,048;
2020-3-12;15:52:12;52,68;9,77;39,0;37,0;3,541;3,466;0,074;0,046;
2020-3-12;15:52:12;52,68;9,71;39,0;37,0;3,541;3,466;0,074;0,046;
2020-3-12;15:52:13;52,67;9,77;38,0;37,0;3,540;3,465;0,075;0,047;
2020-3-12;15:52:13;52,68;9,71;38,0;37,0;3,541;3,465;0,076;0,047;
2020-3-12;15:52:14;52,68;9,71;38,0;37,0;3,541;3,465;0,076;0,047;
2020-3-12;15:52:14;52,69;9,71;38,0;37,0;3,541;3,464;0,077;0,048;
2020-3-12;15:52:15;52,69;9,71;38,0;37,0;3,541;3,466;0,075;0,047;
2020-3-12;15:52:15;52,69;9,71;38,0;37,0;3,541;3,466;0,075;0,047;
2020-3-12;15:52:16;52,68;9,71;38,0;37,0;3,541;3,464;0,077;0,048;
2020-3-12;15:52:16;52,68;9,71;38,0;37,0;3,540;3,465;0,075;0,047;
2020-3-12;15:52:17;52,68;9,77;38,0;37,0;3,540;3,465;0,075;0,047;
2020-3-12;15:52:17;52,68;9,77;38,0;37,0;3,541;3,463;0,078;0,049;
2020-3-12;15:52:18;52,69;9,71;38,0;37,0;3,545;3,465;0,079;0,048;
2020-3-12;15:52:18;52,69;9,71;38,0;37,0;3,545;3,465;0,079;0,048;
2020-3-12;15:52:19;52,67;9,71;38,0;37,0;3,540;3,464;0,076;0,048;
2020-3-12;15:52:19;52,68;9,71;38,0;37,0;3,541;3,466;0,075;0,047;
2020-3-12;15:52:20;52,68;9,71;38,0;37,0;3,541;3,466;0,075;0,047;
2020-3-12;15:52:20;52,68;9,71;38,0;37,0;3,540;3,464;0,076;0,049;
2020-3-12;15:52:21;52,68;9,71;38,0;37,0;3,540;3,464;0,076;0,049;
2020-3-12;15:52:21;52,67;9,77;38,0;37,0;3,539;3,465;0,074;0,047;
2020-3-12;15:52:22;52,68;9,71;38,0;37,0;3,540;3,465;0,076;0,048;
2020-3-12;15:52:22;52,68;9,71;38,0;37,0;3,540;3,465;0,076;0,048;
2020-3-12;15:52:23;52,68;9,71;38,0;37,0;3,540;3,464;0,076;0,048;
2020-3-12;15:52:23;52,68;9,71;38,0;37,0;3,541;3,464;0,077;0,048;
2020-3-12;15:52:24;52,67;9,71;38,0;37,0;3,541;3,464;0,077;0,048;
2020-3-12;15:52:24;52,68;9,71;38,0;37,0;3,541;3,464;0,077;0,048;
2020-3-12;15:52:25;52,68;9,71;38,0;37,0;3,540;3,464;0,076;0,048;
2020-3-12;15:52:25;52,68;9,71;38,0;37,0;3,540;3,464;0,076;0,048;
2020-3-12;15:52:26;52,68;9,71;38,0;37,0;3,541;3,466;0,076;0,047;
2020-3-12;15:52:26;52,67;9,77;38,0;37,0;3,539;3,465;0,075;0,047;
2020-3-12;15:52:27;52,67;9,71;38,0;37,0;3,539;3,465;0,075;0,047;
2020-3-12;15:52:27;52,67;9,71;38,0;37,0;3,541;3,465;0,076;0,047;
2020-3-12;15:52:28;52,68;9,71;38,0;37,0;3,540;3,465;0,075;0,047;
2020-3-12;15:52:28;52,68;9,71;38,0;37,0;3,540;3,465;0,075;0,047;
2020-3-12;15:52:29;52,67;9,77;38,0;37,0;3,540;3,464;0,076;0,047;
2020-3-12;15:52:30;52,67;9,77;38,0;37,0;3,539;3,465;0,074;0,046;
2020-3-12;15:52:30;52,67;9,71;38,0;37,0;3,539;3,465;0,074;0,046;
2020-3-12;15:52:30;52,67;9,77;38,0;37,0;3,540;3,465;0,075;0,047;
2020-3-12;15:52:31;52,67;9,71;38,0;37,0;3,540;3,465;0,075;0,047;
2020-3-12;15:52:31;52,66;9,71;38,0;37,0;3,539;3,463;0,076;0,048;
2020-3-12;15:52:32;52,67;9,71;38,0;37,0;3,541;3,464;0,077;0,048;
2020-3-12;15:52:32;52,67;9,77;38,0;37,0;3,541;3,464;0,077;0,048;
2020-3-12;15:52:33;52,67;9,71;38,0;37,0;3,542;3,464;0,078;0,048;
2020-3-12;15:52:33;52,66;9,71;38,0;37,0;3,540;3,464;0,076;0,047;
2020-3-12;15:52:34;52,66;9,71;38,0;37,0;3,540;3,464;0,076;0,047;
2020-3-12;15:52:34;52,67;9,71;38,0;37,0;3,539;3,466;0,072;0,045;
2020-3-12;15:52:35;52,66;9,71;38,0;37,0;3,539;3,464;0,075;0,047;
2020-3-12;15:52:35;52,66;9,71;38,0;37,0;3,539;3,464;0,075;0,047;
2020-3-12;15:52:36;52,67;9,71;38,0;37,0;3,543;3,464;0,079;0,048;
2020-3-12;15:52:36;52,67;9,77;38,0;37,0;3,541;3,463;0,078;0,049;
2020-3-12;15:52:37;52,67;9,71;38,0;37,0;3,541;3,463;0,078;0,049;
2020-3-12;15:52:37;52,66;9,71;38,0;37,0;3,538;3,464;0,074;0,047;
2020-3-12;15:52:38;52,66;9,77;38,0;37,0;3,539;3,464;0,075;0,047;
2020-3-12;15:52:38;52,66;9,71;38,0;37,0;3,539;3,464;0,075;0,047;
2020-3-12;15:52:39;52,67;9,71;38,0;37,0;3,539;3,465;0,074;0,047;
2020-3-12;15:52:39;52,67;9,71;38,0;37,0;3,540;3,464;0,075;0,046;
2020-3-12;15:52:40;52,66;9,71;38,0;37,0;3,540;3,464;0,075;0,046;
2020-3-12;15:52:40;52,66;9,77;38,0;37,0;3,538;3,464;0,074;0,047;
2020-3-12;15:52:41;52,66;9,77;38,0;37,0;3,538;3,464;0,074;0,047;
2020-3-12;15:52:41;52,65;9,71;38,0;37,0;3,538;3,464;0,074;0,047;
2020-3-12;15:52:42;52,65;9,71;38,0;37,0;3,538;3,463;0,075;0,047;
2020-3-12;15:52:42;52,65;9,77;38,0;37,0;3,538;3,463;0,075;0,047;
2020-3-12;15:52:43;52,66;9,77;38,0;37,0;3,540;3,462;0,077;0,048;
2020-3-12;15:52:43;52,66;9,77;38,0;37,0;3,539;3,463;0,076;0,048;
2020-3-12;15:52:44;52,66;9,71;38,0;37,0;3,539;3,463;0,076;0,048;
2020-3-12;15:52:44;52,66;9,71;38,0;37,0;3,540;3,464;0,076;0,047;
2020-3-12;15:52:45;52,66;9,71;38,0;37,0;3,541;3,462;0,079;0,049;
2020-3-12;15:52:45;52,66;9,71;38,0;37,0;3,541;3,462;0,079;0,049;
2020-3-12;15:52:46;52,66;9,71;38,0;37,0;3,539;3,464;0,075;0,047;
2020-3-12;15:52:46;52,65;9,77;38,0;37,0;3,539;3,464;0,075;0,047;
2020-3-12;15:52:47;52,65;9,71;38,0;37,0;3,539;3,464;0,075;0,047;
2020-3-12;15:52:47;52,67;9,71;38,0;37,0;3,544;3,462;0,082;0,049;
2020-3-12;15:52:48;52,67;9,71;38,0;37,0;3,540;3,463;0,076;0,047;
2020-3-12;15:52:48;52,65;9,71;38,0;37,0;3,540;3,463;0,076;0,047;
2020-3-12;15:52:49;52,66;9,71;38,0;37,0;3,540;3,463;0,077;0,048;
2020-3-12;15:52:50;52,66;9,71;38,0;37,0;3,540;3,463;0,077;0,048;
2020-3-12;15:52:50;52,66;9,71;38,0;37,0;3,540;3,463;0,077;0,048;
2020-3-12;15:52:50;52,66;9,77;38,0;37,0;3,539;3,464;0,075;0,047;
2020-3-12;15:52:51;52,66;9,77;38,0;37,0;3,539;3,464;0,075;0,047;
2020-3-12;15:52:51;52,66;9,71;38,0;37,0;3,540;3,464;0,076;0,047;
2020-3-12;15:52:52;52,65;9,71;38,0;37,0;3,539;3,463;0,076;0,047;
2020-3-12;15:52:52;52,65;9,71;38,0;37,0;3,539;3,463;0,076;0,047;
2020-3-12;15:52:53;52,66;9,71;38,0;37,0;3,539;3,463;0,076;0,048;
2020-3-12;15:52:53;52,65;9,71;38,0;37,0;3,539;3,463;0,076;0,047;
2020-3-12;15:52:54;52,65;9,71;38,0;37,0;3,539;3,463;0,076;0,047;
2020-3-12;15:52:54;52,67;9,71;38,0;37,0;3,542;3,464;0,078;0,048;
2020-3-12;15:52:55;52,65;9,71;38,0;37,0;3,539;3,463;0,076;0,047;
2020-3-12;15:52:55;52,65;9,71;38,0;37,0;3,539;3,463;0,076;0,047;
2020-3-12;15:52:56;52,65;9,77;38,0;37,0;3,538;3,463;0,075;0,048;
2020-3-12;15:52:56;52,65;9,77;38,0;37,0;3,538;3,463;0,075;0,048;
2020-3-12;15:52:57;52,65;9,77;38,0;37,0;3,538;3,463;0,075;0,048;
2020-3-12;15:52:57;52,66;9,71;38,0;37,0;3,539;3,464;0,075;0,047;
2020-3-12;15:52:58;52,66;9,71;38,0;37,0;3,539;3,464;0,075;0,047;
2020-3-12;15:52:58;52,66;9,77;38,0;37,0;3,539;3,463;0,076;0,048;
2020-3-12;15:52:59;52,64;9,77;38,0;37,0;3,538;3,463;0,075;0,046;
2020-3-12;15:53:0;52,64;9,77;38,0;37,0;3,539;3,461;0,078;0,048;
2020-3-12;15:53:0;52,64;9,71;38,0;37,0;3,539;3,461;0,078;0,048;
2020-3-12;15:53:0;52,65;9,77;38,0;37,0;3,539;3,462;0,077;0,049;
2020-3-12;15:53:1;52,65;9,71;38,0;37,0;3,539;3,462;0,077;0,049;
2020-3-12;15:53:1;52,64;9,71;38,0;37,0;3,537;3,463;0,074;0,047;
2020-3-12;15:53:2;52,65;9,77;38,0;37,0;3,538;3,462;0,076;0,048;
2020-3-12;15:53:2;52,65;9,77;38,0;38,0;3,539;3,462;0,077;0,048;
2020-3-12;15:53:3;52,64;9,71;38,0;37,0;3,538;3,462;0,077;0,048;
2020-3-12;15:53:3;52,64;9,71;38,0;37,0;3,538;3,462;0,076;0,048;
2020-3-12;15:53:4;52,64;9,71;38,0;37,0;3,538;3,462;0,077;0,048;
2020-3-12;15:53:4;52,65;9,71;38,0;37,0;3,539;3,462;0,076;0,048;
2020-3-12;15:53:5;52,64;9,71;38,0;37,0;3,540;3,461;0,079;0,049;
2020-3-12;15:53:5;52,64;9,77;38,0;37,0;3,540;3,461;0,079;0,049;
2020-3-12;15:53:6;52,63;9,71;38,0;37,0;3,538;3,461;0,077;0,048;
2020-3-12;15:53:6;52,63;9,71;38,0;37,0;3,538;3,461;0,077;0,048;
2020-3-12;15:53:7;52,64;9,71;38,0;37,0;3,537;3,461;0,076;0,048;
2020-3-12;15:53:7;52,64;9,71;38,0;37,0;3,538;3,462;0,076;0,048;
2020-3-12;15:53:8;52,64;9,77;38,0;37,0;3,538;3,462;0,076;0,048;
2020-3-12;15:53:8;52,65;9,71;38,0;37,0;3,539;3,462;0,077;0,048;
2020-3-12;15:53:9;52,65;9,71;38,0;37,0;3,538;3,462;0,076;0,048;
2020-3-12;15:53:9;52,64;9,71;38,0;37,0;3,538;3,462;0,076;0,048;
2020-3-12;15:53:10;52,63;9,71;38,0;37,0;3,538;3,462;0,075;0,047;
2020-3-12;15:53:10;52,64;9,71;38,0;37,0;3,539;3,461;0,077;0,048;
2020-3-12;15:53:11;52,64;9,71;38,0;37,0;3,539;3,461;0,077;0,048;
2020-3-12;15:53:11;52,63;9,71;38,0;37,0;3,537;3,461;0,076;0,049;
2020-3-12;15:53:12;52,63;9,71;38,0;37,0;3,538;3,461;0,077;0,048;
2020-3-12;15:53:12;52,63;9,71;38,0;37,0;3,538;3,461;0,077;0,048;
2020-3-12;15:53:13;52,63;9,77;38,0;37,0;3,536;3,462;0,074;0,047;
2020-3-12;15:53:13;52,63;9,71;38,0;37,0;3,537;3,461;0,076;0,048;
2020-3-12;15:53:14;52,63;9,71;38,0;37,0;3,537;3,461;0,076;0,048;
2020-3-12;15:53:14;52,63;9,71;38,0;37,0;3,537;3,461;0,076;0,048;
2020-3-12;15:53:15;52,63;9,71;38,0;37,0;3,537;3,462;0,076;0,047;
2020-3-12;15:53:15;52,63;9,71;38,0;37,0;3,537;3,462;0,076;0,047;
2020-3-12;15:53:16;52,62;9,77;38,0;37,0;3,537;3,461;0,076;0,047;
2020-3-12;15:53:16;52,62;9,71;38,0;37,0;3,537;3,461;0,076;0,047;
2020-3-12;15:53:17;52,63;9,71;38,0;37,0;3,538;3,461;0,076;0,048;
2020-3-12;15:53:17;52,64;9,71;38,0;37,0;3,538;3,462;0,076;0,048;
2020-3-12;15:53:18;52,64;9,71;38,0;37,0;3,538;3,462;0,076;0,048;
2020-3-12;15:53:18;52,63;9,71;38,0;37,0;3,538;3,461;0,077;0,048;
2020-3-12;15:53:19;52,63;9,71;38,0;37,0;3,537;3,462;0,075;0,047;
2020-3-12;15:53:19;52,63;9,77;38,0;37,0;3,537;3,462;0,075;0,047;
2020-3-12;15:53:20;52,63;9,71;38,0;37,0;3,537;3,461;0,076;0,048;
2020-3-12;15:53:20;52,63;9,71;38,0;37,0;3,538;3,461;0,076;0,048;
2020-3-12;15:53:21;52,63;9,71;38,0;37,0;3,538;3,461;0,076;0,048;
2020-3-12;15:53:21;52,63;9,77;38,0;37,0;3,538;3,461;0,077;0,049;
2020-3-12;15:53:22;52,63;9,71;38,0;37,0;3,538;3,461;0,077;0,048;
2020-3-12;15:53:22;52,63;9,71;38,0;37,0;3,538;3,461;0,077;0,048;
2020-3-12;15:53:23;52,62;9,71;38,0;37,0;3,537;3,461;0,076;0,048;
2020-3-12;15:53:23;52,62;9,77;38,0;37,0;3,536;3,460;0,076;0,048;
2020-3-12;15:53:24;52,62;9,71;38,0;37,0;3,536;3,460;0,076;0,048;
2020-3-12;15:53:24;52,64;9,71;38,0;37,0;3,538;3,462;0,076;0,048;
2020-3-12;15:53:25;52,63;9,71;38,0;37,0;3,538;3,460;0,078;0,049;
2020-3-12;15:53:25;52,63;9,71;38,0;37,0;3,537;3,460;0,077;0,049;
2020-3-12;15:53:26;52,63;9,71;38,0;37,0;3,537;3,460;0,077;0,049;
2020-3-12;15:53:26;52,63;9,71;38,0;37,0;3,537;3,460;0,077;0,049;
2020-3-12;15:53:27;52,62;9,71;38,0;37,0;3,537;3,461;0,076;0,048;
2020-3-12;15:53:27;52,63;9,71;38,0;37,0;3,537;3,461;0,077;0,048;
2020-3-12;15:53:28;52,63;9,71;38,0;37,0;3,537;3,461;0,077;0,048;
2020-3-12;15:53:28;52,62;9,71;38,0;37,0;3,536;3,462;0,074;0,046;
2020-3-12;15:53:29;52,64;9,71;38,0;37,0;3,539;3,461;0,078;0,049;
2020-3-12;15:53:29;52,64;9,71;38,0;37,0;3,539;3,461;0,078;0,049;
2020-3-12;15:53:30;52,63;9,77;38,0;37,0;3,538;3,461;0,077;0,048;
2020-3-12;15:53:30;52,63;9,77;38,0;37,0;3,537;3,461;0,075;0,047;
2020-3-12;15:53:31;52,62;9,71;38,0;37,0;3,537;3,461;0,075;0,047;
2020-3-12;15:53:31;52,62;9,71;38,0;37,0;3,536;3,462;0,073;0,046;
2020-3-12;15:53:32;52,62;9,71;38,0;37,0;3,536;3,461;0,075;0,047;
2020-3-12;15:53:32;52,62;9,77;38,0;37,0;3,536;3,461;0,075;0,047;
2020-3-12;15:53:33;52,62;9,77;38,0;37,0;3,536;3,462;0,074;0,047;
2020-3-12;15:53:33;52,62;9,77;38,0;37,0;3,536;3,461;0,075;0,047;
2020-3-12;15:53:34;52,62;9,71;38,0;37,0;3,536;3,461;0,075;0,047;
2020-3-12;15:53:34;52,62;9,71;38,0;37,0;3,536;3,460;0,076;0,049;
2020-3-12;15:53:35;52,62;9,71;38,0;37,0;3,538;3,460;0,078;0,049;
2020-3-12;15:53:35;52,62;9,71;38,0;37,0;3,538;3,460;0,078;0,048;
2020-3-12;15:53:36;52,62;9,71;38,0;37,0;3,536;3,461;0,075;0,047;
2020-3-12;15:53:36;52,62;9,71;38,0;37,0;3,536;3,461;0,075;0,047;
2020-3-12;15:53:37;52,61;9,71;38,0;37,0;3,536;3,461;0,075;0,047;
2020-3-12;15:53:37;52,62;9,71;38,0;37,0;3,537;3,459;0,077;0,049;
2020-3-12;15:53:38;52,62;9,71;37,0;37,0;3,537;3,459;0,077;0,049;
2020-3-12;15:53:38;52,61;9,71;37,0;37,0;3,536;3,460;0,075;0,047;
2020-3-12;15:53:39;52,61;9,71;37,0;37,0;3,536;3,461;0,075;0,047;
2020-3-12;15:53:39;52,62;9,71;37,0;37,0;3,536;3,461;0,075;0,047;
2020-3-12;15:53:40;52,62;9,71;37,0;37,0;3,537;3,460;0,077;0,048;
2020-3-12;15:53:40;52,62;9,71;37,0;37,0;3,537;3,460;0,077;0,048;
2020-3-12;15:53:41;52,62;9,71;37,0;37,0;3,537;3,460;0,077;0,048;
2020-3-12;15:53:41;52,61;9,77;37,0;37,0;3,536;3,460;0,076;0,048;
2020-3-12;15:53:42;52,62;9,71;37,0;37,0;3,536;3,461;0,075;0,048;
2020-3-12;15:53:42;52,62;9,77;37,0;37,0;3,536;3,461;0,075;0,048;
2020-3-12;15:53:43;52,61;9,77;37,0;37,0;3,535;3,459;0,076;0,049;
2020-3-12;15:53:43;52,61;9,71;37,0;37,0;3,537;3,460;0,077;0,048;
2020-3-12;15:53:44;52,61;9,71;37,0;37,0;3,537;3,460;0,077;0,048;
2020-3-12;15:53:44;52,63;9,71;37,0;37,0;3,542;3,459;0,083;0,050;
2020-3-12;15:53:45;52,62;9,71;37,0;37,0;3,538;3,459;0,078;0,049;
2020-3-12;15:53:45;52,62;9,71;37,0;37,0;3,538;3,459;0,078;0,049;
2020-3-12;15:53:46;52,62;9,71;37,0;37,0;3,538;3,459;0,078;0,049;
2020-3-12;15:53:46;52,62;9,71;37,0;37,0;3,538;3,459;0,078;0,049;
2020-3-12;15:53:47;52,62;9,71;37,0;37,0;3,536;3,460;0,076;0,048;
2020-3-12;15:53:47;52,62;9,71;37,0;37,0;3,537;3,460;0,077;0,048;
2020-3-12;15:53:48;52,62;9,71;37,0;37,0;3,537;3,460;0,077;0,048;
2020-3-12;15:53:48;52,61;9,71;37,0;37,0;3,536;3,460;0,076;0,048;
2020-3-12;15:53:49;52,60;9,71;37,0;37,0;3,536;3,460;0,076;0,048;
2020-3-12;15:53:49;52,60;9,71;37,0;37,0;3,535;3,460;0,075;0,047;
2020-3-12;15:53:50;52,61;9,71;37,0;37,0;3,536;3,459;0,077;0,048;
2020-3-12;15:53:50;52,61;9,71;37,0;37,0;3,536;3,460;0,076;0,048;
2020-3-12;15:53:51;52,61;9,71;37,0;37,0;3,536;3,460;0,076;0,048;
2020-3-12;15:53:52;52,60;9,71;37,0;37,0;3,536;3,460;0,076;0,048;
2020-3-12;15:53:52;52,60;9,71;37,0;37,0;3,536;3,459;0,077;0,049;
2020-3-12;15:53:52;52,62;9,71;37,0;37,0;3,536;3,460;0,076;0,049;
2020-3-12;15:53:53;52,60;9,71;37,0;37,0;3,535;3,460;0,075;0,048;
2020-3-12;15:53:53;52,61;9,71;37,0;37,0;3,537;3,460;0,077;0,048;
2020-3-12;15:53:54;52,61;9,71;37,0;37,0;3,537;3,460;0,077;0,048;
2020-3-12;15:53:54;52,62;9,71;37,0;37,0;3,537;3,460;0,077;0,048;
2020-3-12;15:53:55;52,62;9,71;37,0;37,0;3,537;3,459;0,078;0,049;
2020-3-12;15:53:55;52,62;9,71;37,0;37,0;3,537;3,459;0,078;0,049;
2020-3-12;15:53:56;52,61;9,71;37,0;37,0;3,538;3,459;0,079;0,049;
2020-3-12;15:53:56;52,61;9,71;37,0;37,0;3,538;3,459;0,079;0,049;
2020-3-12;15:53:57;52,61;9,71;37,0;37,0;3,538;3,459;0,079;0,048;
2020-3-12;15:53:57;52,60;9,71;37,0;37,0;3,536;3,459;0,077;0,048;
2020-3-12;15:53:58;52,60;9,71;37,0;37,0;3,536;3,459;0,077;0,048;
2020-3-12;15:53:58;52,60;9,71;37,0;37,0;3,535;3,458;0,077;0,049;
2020-3-12;15:53:59;52,60;9,71;37,0;37,0;3,536;3,458;0,077;0,049;
2020-3-12;15:53:59;52,60;9,77;37,0;37,0;3,536;3,458;0,077;0,049;
2020-3-12;15:54:0;52,60;9,71;37,0;37,0;3,535;3,458;0,077;0,048;
2020-3-12;15:54:0;52,60;9,77;37,0;37,0;3,536;3,460;0,076;0,047;
2020-3-12;15:54:1;52,60;9,71;37,0;37,0;3,536;3,460;0,076;0,047;
2020-3-12;15:54:1;52,60;9,71;37,0;37,0;3,536;3,459;0,077;0,048;
2020-3-12;15:54:2;52,59;9,71;37,0;37,0;3,533;3,459;0,074;0,047;
2020-3-12;15:54:2;52,59;9,71;37,0;37,0;3,533;3,459;0,074;0,047;
2020-3-12;15:54:3;52,60;9,71;37,0;37,0;3,535;3,459;0,076;0,048;
2020-3-12;15:54:3;52,60;9,71;37,0;37,0;3,536;3,459;0,077;0,048;
2020-3-12;15:54:4;52,60;9,71;37,0;37,0;3,536;3,459;0,077;0,048;
2020-3-12;15:54:4;52,59;9,71;37,0;37,0;3,536;3,458;0,078;0,049;
2020-3-12;15:54:5;52,59;9,71;37,0;37,0;3,535;3,457;0,077;0,050;
2020-3-12;15:54:5;52,59;9,71;37,0;37,0;3,535;3,457;0,077;0,050;
2020-3-12;15:54:6;52,60;9,71;37,0;37,0;3,535;3,458;0,076;0,049;
2020-3-12;15:54:6;52,60;9,71;37,0;37,0;3,535;3,458;0,076;0,049;
2020-3-12;15:54:7;52,60;9,71;37,0;37,0;3,535;3,460;0,074;0,047;
2020-3-12;15:54:7;52,59;9,71;37,0;37,0;3,535;3,458;0,076;0,048;
2020-3-12;15:54:8;52,59;9,71;37,0;37,0;3,535;3,458;0,076;0,048;
2020-3-12;15:54:8;52,59;9,71;37,0;37,0;3,535;3,457;0,078;0,050;
2020-3-12;15:54:9;52,61;9,71;37,0;37,0;3,538;3,459;0,079;0,048;
2020-3-12;15:54:9;52,61;9,77;37,0;37,0;3,538;3,459;0,079;0,048;
2020-3-12;15:54:10;52,60;9,71;37,0;37,0;3,536;3,458;0,078;0,049;
2020-3-12;15:54:10;52,59;9,71;37,0;37,0;3,535;3,458;0,077;0,049;
2020-3-12;15:54:11;52,59;9,71;37,0;37,0;3,535;3,458;0,077;0,049;
2020-3-12;15:54:11;52,59;9,71;37,0;37,0;3,537;3,457;0,079;0,049;
2020-3-12;15:54:12;52,59;9,71;37,0;37,0;3,535;3,458;0,077;0,048;
2020-3-12;15:54:12;52,59;9,77;37,0;37,0;3,534;3,458;0,076;0,048;
2020-3-12;15:54:13;52,59;9,71;37,0;37,0;3,535;3,458;0,076;0,048;
2020-3-12;15:54:13;52,59;9,71;37,0;37,0;3,534;3,458;0,076;0,048;
2020-3-12;15:54:14;52,59;9,71;37,0;37,0;3,534;3,458;0,076;0,048;
2020-3-12;15:54:14;52,58;9,71;37,0;37,0;3,534;3,457;0,077;0,049;
2020-3-12;15:54:15;52,59;9,71;37,0;37,0;3,535;3,458;0,077;0,048;
2020-3-12;15:54:15;52,59;9,71;37,0;37,0;3,535;3,458;0,077;0,048;
2020-3-12;15:54:16;52,58;9,71;37,0;37,0;3,533;3,457;0,076;0,049;
2020-3-12;15:54:16;52,58;9,71;37,0;37,0;3,533;3,457;0,076;0,049;
2020-3-12;15:54:17;52,58;9,71;37,0;37,0;3,534;3,457;0,077;0,048;
2020-3-12;15:54:17;52,59;9,71;37,0;37,0;3,535;3,458;0,077;0,048;
